year,week,matchup_id,matchup_number,yahoo_team_id_used,left_team,right_team,left_score,right_score,player_records,roster_tables,url
2022,7,2022-W07-M03,3,7,Post Mahomes,malle_dips_pouches,100.72,96.0,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=7&mid1=7
2022,7,2022-W07-M04,4,1,The Big Gronkowski,ThreatLevelMidnight,122.92,88.6,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=7&mid1=1
2022,7,2022-W07-M05,5,4,Uncle Rico,Joe Mantegna,132.12,110.22,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=7&mid1=4
2022,7,2022-W07-M06,6,3,Voldemort,Big Sack Jack,106.98,117.34,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=7&mid1=3
2022,8,2022-W08-M01,1,6,Pop Lockett Drop it,malle_dips_pouches,82.84,143.58,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=6
2022,8,2022-W08-M02,2,7,Post Mahomes,Patty Primetimes,114.4,136.68,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=7
2022,8,2022-W08-M03,3,1,The Big Gronkowski,Malle ❤️ 🐸,132.08,102.6,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=1
2022,8,2022-W08-M04,4,5,ThreatLevelMidnight,Big Sack Jack,161.18,128.28,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=5
2022,8,2022-W08-M05,5,8,Uncle Rico,Ginger FC,122.64,142.54,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=8
2022,8,2022-W08-M06,6,3,Voldemort,Joe Mantegna,107.72,87.82,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=8&mid1=3
2022,9,2022-W09-M01,1,4,Joe Mantegna,Big Sack Jack,100.3,91.84,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=4
2022,9,2022-W09-M02,2,2,Malle ❤️ 🐸,ThreatLevelMidnight,96.52,107.4,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=2
2022,9,2022-W09-M03,3,6,Pop Lockett Drop it,Patty Primetimes,90.92,113.54,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=6
2022,9,2022-W09-M04,4,1,The Big Gronkowski,malle_dips_pouches,123.8,82.72,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=1
2022,9,2022-W09-M05,5,7,Uncle Rico,Post Mahomes,102.74,108.0,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=7
2022,9,2022-W09-M06,6,3,Voldemort,Ginger FC,153.1,97.5,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=9&mid1=3
2022,10,2022-W10-M01,1,8,Ginger FC,Big Sack Jack,74.78,102.12,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=8
2022,10,2022-W10-M02,2,4,Joe Mantegna,ThreatLevelMidnight,103.74,108.0,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=4
2022,10,2022-W10-M03,3,2,Malle ❤️ 🐸,malle_dips_pouches,91.7,110.36,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=2
2022,10,2022-W10-M04,4,1,The Big Gronkowski,Patty Primetimes,98.18,88.04,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=1
2022,10,2022-W10-M05,5,6,Uncle Rico,Pop Lockett Drop it,126.04,135.88,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=6
2022,10,2022-W10-M06,6,3,Voldemort,Post Mahomes,98.4,131.1,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=10&mid1=3
2022,11,2022-W11-M01,1,4,Joe Mantegna,Ginger FC,120.5,126.34,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=4
2022,11,2022-W11-M02,2,2,Malle ❤️ 🐸,Patty Primetimes,90.2,84.96,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=2
2022,11,2022-W11-M03,3,7,Post Mahomes,Big Sack Jack,77.48,89.8,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=7
2022,11,2022-W11-M04,4,5,ThreatLevelMidnight,malle_dips_pouches,102.24,122.26,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=5
2022,11,2022-W11-M05,5,1,Uncle Rico,The Big Gronkowski,101.76,156.2,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=1
2022,11,2022-W11-M06,6,3,Voldemort,Pop Lockett Drop it,114.38,76.72,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=11&mid1=3
2022,12,2022-W12-M01,1,4,Joe Mantegna,Post Mahomes,108.76,92.06,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=12&mid1=4
2022,12,2022-W12-M02,2,6,Pop Lockett Drop it,Big Sack Jack,112.84,118.6,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=12&mid1=6
2022,12,2022-W12-M03,3,1,The Big Gronkowski,Voldemort,112.46,144.76,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=12&mid1=1
2022,12,2022-W12-M04,4,5,ThreatLevelMidnight,Ginger FC,131.64,94.84,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=12&mid1=5
2022,12,2022-W12-M05,5,2,Uncle Rico,Malle ❤️ 🐸,86.9,129.12,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=12&mid1=2
2022,12,2022-W12-M06,6,,malle_dips_pouches,Patty Primetimes,142.66,72.0,,,
2022,13,2022-W13-M01,1,4,Joe Mantegna,Pop Lockett Drop it,107.5,102.76,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=13&mid1=4
2022,13,2022-W13-M02,2,2,Malle ❤️ 🐸,Voldemort,130.6,134.72,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=13&mid1=2
2022,13,2022-W13-M03,3,7,Post Mahomes,Ginger FC,124.54,106.5,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=13&mid1=7
2022,13,2022-W13-M04,4,1,The Big Gronkowski,Big Sack Jack,80.62,147.24,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=13&mid1=1
2022,13,2022-W13-M05,5,5,ThreatLevelMidnight,Patty Primetimes,88.2,87.44,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=13&mid1=5
2022,13,2022-W13-M06,6,,Uncle Rico,malle_dips_pouches,128.12,93.44,,,
2022,14,2022-W14-M01,1,2,Malle ❤️ 🐸,Big Sack Jack,94.98,113.26,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=2
2022,14,2022-W14-M02,2,6,Pop Lockett Drop it,Ginger FC,70.76,93.56,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=6
2022,14,2022-W14-M03,3,1,The Big Gronkowski,Joe Mantegna,102.2,97.38,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=1
2022,14,2022-W14-M04,4,5,ThreatLevelMidnight,Post Mahomes,119.06,91.9,32,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=5
2022,14,2022-W14-M05,5,,Uncle Rico,Patty Primetimes,135.58,95.9,,,
2022,14,2022-W14-M06,6,3,Voldemort,malle_dips_pouches,114.38,102.22,30,2,https://football.fantasysports.yahoo.com/2022/f1/854563/matchup?week=14&mid1=3
